,wait
2139,15.0
2140,21.0
2141,14.0
2142,15.0
2143,21.0
2144,17.0
2145,18.0
2146,20.0
2147,17.0
2148,16.0
2149,22.0
2150,17.0
2151,21.0
2152,16.0
2153,15.0
2154,15.0
2155,15.0
2156,22.0
2157,15.0
2158,22.0
2159,16.0
2160,26.0
2161,23.0
2162,16.0
2163,15.0
2164,26.0
2165,20.0
2166,16.0
2167,15.0
2168,16.0
2169,28.0
2170,20.0
2171,15.0
2172,16.0
2173,27.0
2174,19.0
2175,26.0
2176,15.0
2177,18.0
2178,16.0
2179,22.0
2180,16.0
2181,18.0
2182,18.0
2183,21.0
2184,16.0
2185,18.0
2186,22.0
2187,15.0
2188,18.0
2189,15.0
2190,13.0
2191,17.0
2192,22.0
2193,14.0
2194,19.0
2195,17.0
2196,14.0
2197,14.0
2198,18.0
2199,19.0
2200,17.0
2201,17.0
2202,17.0
2203,22.0
2204,16.0
2205,19.0
2206,16.0
2207,16.0
2208,17.0
2209,19.0
2210,18.0
2211,16.0
2212,17.0
2213,16.0
2214,17.0
2215,16.0
2216,19.0
2217,17.0
2218,16.0
2219,17.0
2220,17.0
2221,17.0
2222,14.0
2223,17.0
2224,17.0
2225,16.0
2226,21.0
2227,15.0
2228,17.0
2229,19.0
2230,21.0
2231,18.0
2232,15.0
2233,21.0
2234,18.0
2235,18.0
2236,15.0
2237,20.0
2238,19.0
2239,20.0
2240,16.0
2241,16.0
2242,19.0
2243,20.0
2244,21.0
2245,17.0
2246,21.0
2247,18.0
2248,19.0
2249,16.0
2250,18.0
2251,17.0
2252,18.0
2253,19.0
2254,20.0
2255,20.0
2256,19.0
2257,18.0
2258,20.0
2259,19.0
2260,23.0
2261,19.0
2262,24.0
2263,21.0
2264,18.0
2265,19.0
2266,23.0
2267,16.0
2268,24.0
2269,26.0
2270,18.0
2271,22.0
2272,17.0
2273,19.0
2274,19.0
2275,19.0
2276,25.0
2277,19.0
2278,17.0
2279,25.0
2280,20.0
2281,19.0
2282,19.0
2283,19.0
2284,20.0
2285,25.0
2286,19.0
2287,19.0
2288,20.0
2289,17.0
2290,20.0
2291,30.0
2292,20.0
2293,18.0
2294,31.0
2295,15.0
2296,21.0
2297,17.0
2298,20.0
2299,31.0
2300,18.0
2301,25.0
2302,17.0
2303,18.0
2304,17.0
2305,21.0
2306,22.0
2307,18.0
2308,17.0
2309,21.0
2310,15.0
2311,17.0
2312,18.0
2313,16.0
2314,18.0
2315,20.0
2316,18.0
2317,17.0
2318,16.0
2319,20.0
2320,17.0
2321,21.0
2322,19.0
2323,15.0
2324,19.0
2325,19.0
2326,20.0
2327,19.0
2328,20.0
2329,20.0
2330,17.0
2331,20.0
2332,20.0
2333,17.0
2334,23.0
2335,17.0
2336,22.0
2337,22.0
2338,17.0
2339,21.0
2340,21.0
2341,20.0
2342,17.0
2343,24.0
2344,21.0
2345,21.0
2346,23.0
2347,17.0
2348,23.0
2349,19.0
2350,23.0
2351,21.0
2352,25.0
2353,21.0
2354,22.0
2355,23.0
2356,30.0
2357,20.0
2358,23.0
2359,30.0
2360,23.0
2361,25.0
2362,22.0
2363,30.0
2364,25.0
2365,28.0
2366,24.0
2367,23.0
2368,22.0
2369,28.0
2370,25.0
2371,27.0
2372,19.0
2373,29.0
2374,27.0
2375,20.0
2376,20.0
2377,29.0
2378,24.0
2379,20.0
2380,29.0
2381,27.0
2382,27.0
2383,24.0
2384,23.0
2385,27.0
2386,24.0
2387,25.0
2388,21.0
2389,28.0
2390,24.0
2391,23.0
2392,20.0
2393,28.0
2394,22.0
2395,18.0
2396,23.0
2397,28.0
2398,21.0
2399,20.0
2400,15.0
2401,17.0
2402,15.0
2403,23.0
2404,15.0
2405,20.0
2406,22.0
2407,18.0
2408,15.0
2409,20.0
2410,16.0
2411,17.0
2412,12.0
2413,14.0
2414,18.0
2415,15.0
2416,15.0
2417,16.0
2418,15.0
2419,16.0
2420,14.0
2421,15.0
2422,15.0
2423,15.0
2424,14.0
2425,13.0
2426,15.0
2427,14.0
2428,15.0
2429,13.0
2430,16.0
2431,15.0
2432,16.0
2433,16.0
2434,15.0
2435,14.0
2436,16.0
2437,16.0
2438,16.0
2439,15.0
2440,15.0
2441,16.0
2442,16.0
2443,16.0
2444,16.0
2445,15.0
2446,16.0
2447,15.0
2448,15.0
2449,15.0
2450,21.0
2451,16.0
2452,15.0
2453,21.0
2454,15.0
2455,15.0
2456,16.0
2457,16.0
2458,21.0
2459,15.0
2460,17.0
2461,22.0
2462,22.0
2463,17.0
2464,17.0
2465,15.0
2466,22.0
2467,16.0
2468,22.0
2469,18.0
2470,21.0
2471,17.0
2472,17.0
2473,17.0
2474,23.0
2475,20.0
2476,17.0
2477,18.0
2478,20.0
2479,17.0
2480,23.0
2481,20.0
2482,17.0
2483,19.0
2484,20.0
2485,23.0
2486,24.0
2487,18.0
2488,20.0
2489,19.0
2490,25.0
2491,22.0
2492,20.0
2493,25.0
2494,19.0
2495,22.0
2496,20.0
2497,27.0
2498,17.0
2499,22.0
2500,23.0
2501,21.0
2502,27.0
2503,24.0
2504,21.0
2505,20.0
2506,28.0
2507,21.0
2508,22.0
2509,23.0
2510,17.0
2511,22.0
2512,16.0
2513,28.0
2514,22.0
2515,18.0
2516,29.0
2517,22.0
2518,22.0
2519,25.0
2520,22.0
2521,31.0
2522,18.0
2523,20.0
2524,23.0
2525,18.0
2526,31.0
2527,27.0
2528,19.0
2529,30.0
2530,18.0
2531,18.0
2532,29.0
2533,17.0
2534,17.0
2535,24.0
2536,16.0
2537,17.0
2538,26.0
2539,21.0
2540,15.0
2541,16.0
2542,20.0
2543,16.0
2544,15.0
2545,20.0
2546,26.0
2547,15.0
2548,14.0
2549,18.0
2550,26.0
2551,15.0
2552,14.0
2553,17.0
2554,14.0
2555,12.0
2556,16.0
2557,24.0
2558,14.0
2559,12.0
2560,14.0
2561,12.0
2562,27.0
2563,13.0
2564,13.0
2565,25.0
2566,12.0
2567,25.0
2568,14.0
2569,12.0
2570,25.0
2571,12.0
2572,12.0
2573,14.0
2574,18.0
2575,14.0
2576,14.0
2577,24.0
2578,17.0
2579,22.0
2580,14.0
2581,22.0
2582,15.0
2583,16.0
2584,19.0
2585,19.0
2586,17.0
2587,16.0
2588,19.0
2589,19.0
2590,19.0
2591,15.0
2592,22.0
2593,18.0
2594,16.0
2595,18.0
2596,19.0
2597,15.0
2598,18.0
2599,22.0
2600,16.0
2601,18.0
2602,15.0
2603,24.0
2604,22.0
2605,22.0
2606,15.0
2607,26.0
2608,22.0
2609,14.0
2610,26.0
2611,22.0
2612,23.0
2613,14.0
2614,25.0
2615,15.0
2616,23.0
2617,14.0
2618,24.0
2619,21.0
2620,25.0
2621,21.0
2622,14.0
2623,21.0
2624,18.0
2625,25.0
2626,15.0
2627,22.0
2628,28.0
2629,15.0
2630,13.0
2631,16.0
2632,21.0
2633,27.0
2634,20.0
2635,15.0
2636,21.0
2637,20.0
2638,27.0
2639,16.0
2640,30.0
2641,23.0
2642,16.0
2643,15.0
2644,23.0
2645,31.0
2646,17.0
2647,17.0
2648,21.0
2649,17.0
2650,29.0
2651,16.0
2652,30.0
2653,20.0
2654,16.0
2655,17.0
2656,20.0
2657,26.0
2658,16.0
2659,18.0
2660,20.0
2661,16.0
2662,26.0
2663,16.0
2664,18.0
2665,20.0
2666,26.0
2667,18.0
2668,16.0
2669,18.0
2670,21.0
2671,12.0
2672,20.0
2673,25.0
2674,18.0
2675,21.0
2676,13.0
2677,25.0
2678,20.0
2679,20.0
2680,15.0
2681,19.0
2682,18.0
2683,15.0
2684,25.0
2685,18.0
2686,15.0
2687,26.0
2688,15.0
2689,15.0
2690,24.0
2691,17.0
2692,15.0
2693,17.0
2694,16.0
2695,23.0
2696,14.0
2697,16.0
2698,24.0
2699,19.0
2700,24.0
2701,17.0
2702,16.0
2703,19.0
2704,21.0
2705,24.0
2706,19.0
2707,18.0
2708,22.0
2709,24.0
2710,18.0
2711,21.0
2712,19.0
2713,18.0
2714,23.0
2715,21.0
2716,17.0
2717,24.0
2718,22.0
2719,22.0
2720,21.0
2721,17.0
2722,20.0
2723,20.0
2724,24.0
2725,20.0
2726,18.0
2727,22.0
2728,19.0
2729,19.0
2730,20.0
2731,23.0
2732,16.0
2733,18.0
2734,20.0
2735,22.0
2736,18.0
2737,18.0
2738,20.0
2739,19.0
2740,18.0
2741,23.0
2742,19.0
2743,14.0
2744,26.0
2745,16.0
2746,18.0
2747,25.0
2748,13.0
2749,16.0
2750,26.0
2751,14.0
2752,16.0
2753,18.0
2754,16.0
2755,17.0
2756,24.0
2757,25.0
2758,16.0
2759,17.0
2760,24.0
2761,19.0
2762,22.0
2763,24.0
2764,25.0
2765,16.0
2766,26.0
2767,18.0
2768,25.0
2769,19.0
2770,24.0
2771,23.0
2772,19.0
2773,25.0
2774,23.0
2775,22.0
2776,21.0
2777,24.0
2778,23.0
2779,24.0
2780,24.0
2781,22.0
2782,21.0
2783,24.0
2784,21.0
2785,24.0
2786,23.0
2787,23.0
2788,23.0
2789,24.0
2790,23.0
2791,24.0
2792,23.0
2793,25.0
2794,21.0
2795,22.0
2796,27.0
2797,24.0
2798,24.0
2799,20.0
2800,24.0
2801,20.0
2802,24.0
2803,23.0
2804,25.0
2805,20.0
2806,22.0
2807,21.0
2808,23.0
2809,20.0
2810,23.0
2811,22.0
2812,23.0
2813,21.0
2814,21.0
2815,21.0
2816,20.0
2817,19.0
2818,23.0
2819,27.0
2820,20.0
2821,17.0
2822,20.0
2823,20.0
2824,23.0
2825,17.0
2826,20.0
2827,17.0
2828,17.0
2829,16.0
2830,16.0
2831,27.0
2832,17.0
2833,16.0
2834,15.0
2835,27.0
2836,16.0
2837,14.0
2838,17.0
2839,20.0
2840,29.0
2841,13.0
2842,23.0
2843,21.0
2844,18.0
2845,18.0
2846,22.0
2847,12.0
2848,23.0
2849,18.0
2850,13.0
2851,18.0
2852,13.0
2853,25.0
2854,18.0
2855,20.0
2856,22.0
2857,19.0
2858,18.0
2859,13.0
2860,17.0
2861,17.0
2862,22.0
2863,17.0
2864,14.0
2865,20.0
2866,17.0
2867,17.0
2868,17.0
2869,14.0
2870,21.0
2871,17.0
2872,14.0
2873,17.0
2874,18.0
2875,18.0
2876,15.0
2877,19.0
2878,15.0
2879,19.0
2880,17.0
2881,18.0
2882,15.0
2883,16.0
2884,17.0
2885,16.0
2886,18.0
2887,20.0
2888,17.0
2889,17.0
2890,18.0
2891,19.0
2892,15.0
2893,16.0
2894,19.0
2895,15.0
2896,18.0
2897,24.0
2898,15.0
2899,19.0
2900,24.0
2901,15.0
2902,18.0
2903,20.0
2904,23.0
2905,15.0
2906,19.0
2907,18.0
2908,21.0
2909,18.0
2910,21.0
2911,24.0
2912,18.0
2913,17.0
2914,21.0
2915,22.0
2916,24.0
2917,18.0
2918,21.0
2919,25.0
2920,19.0
2921,18.0
2922,19.0
2923,18.0
2924,17.0
2925,21.0
2926,24.0
2927,17.0
2928,24.0
2929,26.0
2930,16.0
2931,16.0
2932,16.0
2933,16.0
2934,24.0
2935,16.0
2936,16.0
2937,19.0
2938,19.0
2939,16.0
2940,23.0
2941,17.0
2942,18.0
2943,15.0
2944,19.0
2945,14.0
2946,23.0
2947,19.0
2948,17.0
2949,22.0
2950,20.0
2951,18.0
2952,14.0
2953,22.0
2954,20.0
2955,18.0
2956,16.0
2957,18.0
2958,22.0
2959,19.0
2960,16.0
2961,18.0
2962,18.0
2963,16.0
2964,21.0
2965,18.0
2966,19.0
2967,24.0
2968,18.0
2969,16.0
2970,18.0
2971,23.0
2972,17.0
2973,18.0
2974,20.0
2975,16.0
2976,25.0
2977,24.0
2978,18.0
2979,17.0
2980,25.0
2981,19.0
2982,19.0
2983,27.0
2984,24.0
2985,28.0
2986,16.0
2987,20.0
2988,27.0
2989,19.0
2990,24.0
2991,17.0
2992,19.0
2993,17.0
2994,23.0
2995,23.0
2996,17.0
2997,26.0
2998,25.0
2999,17.0
3000,19.0
3001,25.0
3002,19.0
3003,19.0
3004,25.0
3005,25.0
3006,17.0
3007,19.0
3008,25.0
3009,28.0
3010,19.0
3011,17.0
3012,28.0
3013,22.0
3014,23.0
3015,29.0
3016,17.0
3017,22.0
3018,18.0
3019,18.0
3020,27.0
3021,20.0
3022,17.0
3023,18.0
3024,22.0
3025,22.0
3026,17.0
3027,17.0
3028,21.0
3029,22.0
3030,16.0
3031,18.0
3032,21.0
3033,16.0
3034,16.0
3035,22.0
3036,20.0
3037,17.0
3038,12.0
3039,20.0
3040,13.0
3041,24.0
3042,17.0
3043,13.0
3044,15.0
3045,17.0
3046,24.0
3047,17.0
3048,17.0
3049,24.0
3050,17.0
3051,18.0
3052,17.0
3053,23.0
3054,17.0
3055,17.0
3056,24.0
3057,18.0
3058,17.0
3059,17.0
3060,18.0
3061,18.0
3062,19.0
3063,24.0
3064,18.0
3065,20.0
3066,19.0
3067,28.0
3068,18.0
3069,20.0
3070,23.0
3071,19.0
3072,17.0
3073,20.0
3074,23.0
3075,20.0
3076,23.0
3077,20.0
3078,17.0
3079,20.0
3080,20.0
3081,23.0
3082,20.0
3083,18.0
3084,19.0
3085,20.0
3086,19.0
3087,22.0
3088,18.0
3089,21.0
3090,25.0
3091,20.0
3092,18.0
3093,26.0
3094,20.0
3095,19.0
3096,19.0
3097,23.0
3098,22.0
3099,23.0
3100,20.0
3101,25.0
3102,19.0
3103,21.0
3104,23.0
3105,23.0
3106,19.0
3107,19.0
3108,25.0
3109,19.0
3110,26.0
3111,24.0
3112,25.0
3113,24.0
3114,26.0
3115,29.0
3116,22.0
3117,26.0
3118,24.0
3119,29.0
3120,25.0
3121,26.0
3122,21.0
3123,29.0
3124,24.0
3125,27.0
3126,22.0
3127,28.0
3128,23.0
3129,25.0
3130,26.0
3131,25.0
3132,23.0
3133,22.0
3134,24.0
3135,21.0
3136,24.0
3137,23.0
3138,27.0
3139,18.0
3140,23.0
3141,26.0
3142,18.0
3143,27.0
3144,26.0
3145,15.0
3146,23.0
3147,26.0
3148,20.0
3149,24.0
3150,14.0
3151,24.0
3152,17.0
3153,14.0
3154,24.0
3155,21.0
3156,17.0
3157,14.0
3158,19.0
3159,18.0
3160,18.0
3161,18.0
3162,16.0
3163,23.0
3164,17.0
3165,18.0
3166,29.0
3167,17.0
3168,16.0
3169,17.0
3170,18.0
3171,17.0
3172,17.0
3173,27.0
3174,16.0
3175,13.0
3176,18.0
3177,17.0
3178,30.0
3179,13.0
3180,17.0
3181,20.0
3182,13.0
3183,30.0
3184,16.0
3185,20.0
3186,13.0
3187,30.0
3188,19.0
3189,28.0
3190,15.0
3191,13.0
3192,24.0
3193,20.0
3194,15.0
3195,16.0
3196,25.0
3197,24.0
3198,25.0
3199,16.0
3200,17.0
3201,25.0
3202,16.0
3203,20.0
3204,24.0
3205,25.0
3206,22.0
3207,17.0
3208,29.0
3209,21.0
3210,22.0
3211,29.0
3212,22.0
3213,24.0
3214,19.0
3215,24.0
3216,23.0
3217,20.0
3218,28.0
3219,22.0
3220,24.0
3221,23.0
3222,30.0
3223,24.0
3224,23.0
3225,18.0
3226,29.0
3227,23.0
3228,24.0
3229,28.0
3230,23.0
3231,21.0
3232,21.0
3233,24.0
3234,28.0
3235,21.0
3236,28.0
3237,24.0
3238,24.0
3239,20.0
3240,27.0
3241,23.0
3242,23.0
3243,20.0
3244,23.0
3245,23.0
3246,23.0
3247,18.0
3248,18.0
3249,18.0
3250,23.0
3251,20.0
3252,24.0
3253,18.0
3254,22.0
3255,20.0
3256,26.0
3257,19.0
3258,21.0
3259,25.0
3260,15.0
3261,21.0
3262,20.0
3263,21.0
3264,20.0
3265,20.0
3266,19.0
3267,15.0
3268,21.0
3269,20.0
3270,16.0
3271,22.0
3272,16.0
3273,21.0
3274,17.0
3275,17.0
3276,21.0
3277,17.0
3278,19.0
3279,17.0
3280,20.0
3281,24.0
3282,20.0
3283,17.0
3284,20.0
3285,20.0
3286,24.0
3287,17.0
3288,19.0
3289,17.0
3290,17.0
3291,24.0
3292,18.0
3293,14.0
3294,26.0
3295,18.0
3296,22.0
3297,18.0
3298,20.0
3299,14.0
3300,18.0
3301,26.0
3302,14.0
3303,19.0
3304,14.0
3305,19.0
3306,22.0
3307,18.0
3308,14.0
3309,20.0
3310,21.0
3311,14.0
3312,22.0
3313,24.0
3314,25.0
3315,22.0
3316,14.0
3317,21.0
3318,19.0
3319,24.0
3320,15.0
3321,15.0
3322,21.0
3323,19.0
3324,14.0
3325,20.0
3326,23.0
3327,21.0
3328,22.0
3329,20.0
3330,21.0
3331,21.0
3332,16.0
3333,17.0
3334,21.0
3335,21.0
3336,20.0
3337,17.0
3338,20.0
3339,19.0
3340,23.0
3341,17.0
3342,23.0
3343,18.0
3344,18.0
3345,21.0
3346,23.0
3347,17.0
3348,21.0
3349,23.0
3350,15.0
3351,20.0
3352,18.0
3353,15.0
3354,19.0
3355,22.0
3356,19.0
3357,20.0
3358,15.0
3359,18.0
3360,22.0
3361,15.0
3362,23.0
3363,18.0
3364,20.0
3365,14.0
3366,22.0
3367,21.0
3368,18.0
3369,14.0
3370,21.0
3371,21.0
3372,20.0
3373,19.0
3374,14.0
3375,22.0
3376,19.0
3377,20.0
3378,16.0
3379,21.0
3380,19.0
3381,17.0
3382,16.0
3383,21.0
3384,18.0
3385,15.0
3386,21.0
3387,16.0
3388,15.0
3389,15.0
3390,17.0
3391,18.0
3392,17.0
3393,17.0
3394,15.0
3395,17.0
3396,18.0
3397,18.0
3398,16.0
3399,17.0
3400,16.0
3401,16.0
3402,17.0
3403,18.0
3404,16.0
3405,14.0
3406,15.0
3407,19.0
3408,16.0
3409,15.0
3410,15.0
3411,15.0
3412,20.0
3413,16.0
3414,15.0
3415,18.0
3416,15.0
3417,15.0
3418,21.0
3419,15.0
3420,16.0
3421,14.0
3422,21.0
3423,15.0
3424,15.0
3425,21.0
3426,15.0
3427,16.0
3428,18.0
3429,22.0
3430,16.0
3431,23.0
3432,16.0
3433,20.0
3434,15.0
3435,23.0
3436,20.0
3437,15.0
3438,19.0
3439,19.0
3440,21.0
3441,20.0
3442,16.0
3443,21.0
3444,19.0
3445,18.0
3446,19.0
3447,17.0
3448,19.0
3449,20.0
3450,18.0
3451,19.0
3452,20.0
3453,17.0
3454,17.0
3455,19.0
3456,15.0
3457,18.0
3458,17.0
3459,20.0
3460,19.0
3461,14.0
3462,17.0
3463,19.0
3464,20.0
3465,15.0
3466,18.0
3467,18.0
3468,20.0
3469,17.0
3470,20.0
3471,21.0
3472,15.0
3473,20.0
3474,20.0
3475,17.0
3476,17.0
3477,20.0
3478,21.0
3479,18.0
3480,16.0
3481,17.0
3482,21.0
3483,18.0
3484,18.0
3485,21.0
3486,16.0
3487,21.0
3488,18.0
3489,20.0
3490,19.0
3491,19.0
3492,19.0
3493,16.0
3494,16.0
3495,22.0
3496,22.0
3497,19.0
3498,16.0
3499,18.0
3500,24.0
3501,20.0
3502,25.0
3503,16.0
3504,21.0
3505,18.0
3506,24.0
3507,20.0
3508,25.0
3509,24.0
3510,16.0
3511,19.0
3512,16.0
3513,16.0
3514,24.0
3515,27.0
3516,17.0
3517,16.0
3518,29.0
3519,17.0
3520,27.0
3521,27.0
3522,16.0
3523,17.0
3524,25.0
3525,27.0
3526,19.0
3527,25.0
3528,15.0
3529,18.0
3530,25.0
3531,18.0
3532,18.0
3533,22.0
3534,27.0
3535,18.0
3536,24.0
3537,18.0
3538,27.0
3539,23.0
3540,18.0
3541,27.0
3542,18.0
3543,21.0
3544,18.0
3545,19.0
3546,28.0
3547,20.0
3548,17.0
3549,17.0
3550,23.0
3551,17.0
3552,17.0
3553,20.0
3554,19.0
3555,17.0
3556,16.0
3557,18.0
3558,19.0
3559,16.0
3560,15.0
3561,17.0
3562,15.0
3563,17.0
3564,18.0
3565,15.0
3566,13.0
3567,13.0
3568,18.0
3569,19.0
3570,19.0
3571,18.0
3572,19.0
3573,13.0
3574,20.0
3575,18.0
3576,14.0
3577,16.0
3578,19.0
3579,12.0
3580,19.0
3581,19.0
3582,19.0
3583,13.0
3584,19.0
3585,19.0
3586,19.0
3587,19.0
3588,13.0
3589,19.0
3590,20.0
3591,18.0
3592,18.0
3593,21.0
3594,15.0
3595,19.0
3596,17.0
3597,19.0
3598,22.0
3599,21.0
3600,23.0
3601,20.0
3602,17.0
3603,20.0
3604,19.0
3605,20.0
3606,19.0
3607,23.0
3608,20.0
3609,21.0
3610,19.0
3611,20.0
3612,18.0
3613,19.0
3614,20.0
3615,19.0
3616,18.0
3617,19.0
3618,20.0
3619,19.0
3620,18.0
3621,19.0
3622,16.0
3623,16.0
3624,20.0
3625,17.0
3626,20.0
3627,17.0
3628,21.0
3629,24.0
3630,25.0
3631,16.0
3632,25.0
3633,21.0
3634,25.0
3635,18.0
3636,25.0
3637,18.0
3638,20.0
3639,25.0
3640,25.0
3641,19.0
3642,24.0
3643,18.0
3644,24.0
3645,19.0
3646,19.0
3647,25.0
3648,25.0
3649,18.0
3650,18.0
3651,20.0
3652,23.0
3653,21.0
3654,18.0
3655,23.0
3656,20.0
3657,23.0
3658,23.0
3659,23.0
3660,25.0
3661,17.0
3662,20.0
3663,23.0
3664,24.0
3665,26.0
3666,23.0
3667,23.0
3668,20.0
3669,27.0
3670,22.0
3671,21.0
3672,16.0
3673,26.0
3674,21.0
3675,20.0
3676,23.0
3677,16.0
3678,22.0
3679,19.0
3680,16.0
3681,16.0
3682,22.0
3683,15.0
3684,22.0
3685,20.0
3686,20.0
3687,15.0
3688,26.0
3689,21.0
3690,13.0
3691,21.0
3692,23.0
3693,27.0
3694,21.0
3695,22.0
3696,12.0
3697,26.0
3698,12.0
3699,23.0
3700,21.0
3701,26.0
3702,12.0
3703,28.0
3704,24.0
3705,19.0
3706,13.0
3707,21.0
3708,13.0
3709,28.0
3710,21.0
3711,13.0
3712,20.0
3713,26.0
3714,13.0
3715,28.0
3716,21.0
3717,21.0
3718,26.0
3719,13.0
3720,13.0
3721,20.0
3722,26.0
3723,24.0
3724,22.0
3725,13.0
3726,20.0
3727,26.0
3728,13.0
3729,24.0
3730,24.0
3731,26.0
3732,18.0
3733,12.0
3734,19.0
3735,20.0
3736,12.0
3737,18.0
3738,19.0
3739,13.0
3740,24.0
3741,17.0
3742,12.0
3743,19.0
3744,12.0
3745,22.0
3746,20.0
3747,12.0
3748,18.0
3749,22.0
3750,18.0
3751,18.0
3752,21.0
3753,19.0
3754,17.0
3755,19.0
3756,16.0
3757,15.0
3758,21.0
3759,16.0
3760,21.0
3761,18.0
3762,15.0
3763,16.0
3764,25.0
3765,16.0
3766,14.0
3767,17.0
3768,15.0
3769,23.0
3770,17.0
3771,19.0
3772,19.0
3773,24.0
3774,19.0
3775,25.0
3776,16.0
3777,19.0
3778,25.0
3779,22.0
3780,20.0
3781,23.0
3782,21.0
3783,18.0
3784,24.0
3785,19.0
3786,24.0
3787,21.0
3788,24.0
3789,23.0
3790,24.0
3791,23.0
3792,21.0
3793,24.0
3794,22.0
3795,23.0
3796,19.0
3797,21.0
3798,24.0
3799,20.0
3800,20.0
3801,33.0
3802,15.0
3803,24.0
3804,33.0
3805,18.0
3806,22.0
3807,19.0
3808,24.0
3809,33.0
3810,16.0
3811,31.0
3812,19.0
3813,16.0
3814,30.0
3815,31.0
3816,16.0
3817,24.0
3818,30.0
3819,16.0
3820,16.0
3821,16.0
3822,29.0
3823,28.0
3824,16.0
3825,16.0
3826,29.0
3827,16.0
3828,31.0
3829,29.0
3830,16.0
3831,27.0
3832,13.0
3833,24.0
3834,28.0
3835,16.0
3836,16.0
3837,12.0
3838,29.0
3839,15.0
3840,18.0
3841,16.0
3842,12.0
3843,16.0
3844,18.0
3845,14.0
3846,12.0
3847,30.0
3848,30.0
3849,12.0
3850,20.0
3851,16.0
3852,29.0
3853,14.0
3854,16.0
3855,20.0
3856,29.0
3857,30.0
3858,15.0
3859,16.0
3860,15.0
3861,18.0
3862,21.0
3863,29.0
3864,18.0
3865,21.0
3866,17.0
3867,15.0
3868,24.0
3869,21.0
3870,19.0
3871,18.0
3872,22.0
3873,18.0
3874,22.0
3875,20.0
3876,22.0
3877,18.0
3878,19.0
3879,19.0
3880,20.0
3881,19.0
3882,23.0
3883,19.0
3884,19.0
3885,17.0
3886,22.0
3887,21.0
3888,22.0
3889,19.0
3890,19.0
3891,19.0
3892,22.0
3893,19.0
3894,19.0
3895,20.0
3896,24.0
3897,20.0
3898,20.0
3899,18.0
3900,22.0
3901,24.0
3902,20.0
3903,21.0
3904,20.0
3905,24.0
3906,21.0
3907,20.0
3908,20.0
3909,18.0
3910,20.0
3911,17.0
3912,19.0
3913,24.0
3914,19.0
3915,19.0
3916,22.0
3917,19.0
3918,18.0
3919,19.0
3920,22.0
3921,19.0
3922,22.0
3923,19.0
3924,18.0
3925,18.0
3926,22.0
3927,18.0
3928,15.0
3929,20.0
3930,22.0
3931,18.0
3932,20.0
3933,15.0
3934,18.0
3935,19.0
3936,22.0
3937,16.0
3938,16.0
3939,14.0
3940,24.0
3941,15.0
3942,15.0
3943,17.0
3944,14.0
3945,24.0
3946,15.0
3947,19.0
3948,17.0
3949,15.0
3950,25.0
3951,15.0
3952,19.0
3953,13.0
3954,23.0
3955,13.0
3956,22.0
3957,25.0
3958,15.0
3959,14.0
3960,23.0
3961,25.0
3962,17.0
3963,14.0
3964,23.0
3965,17.0
3966,13.0
3967,25.0
3968,24.0
3969,21.0
3970,16.0
3971,24.0
3972,16.0
3973,21.0
3974,14.0
3975,15.0
3976,19.0
3977,23.0
3978,23.0
3979,16.0
3980,20.0
3981,19.0
3982,25.0
3983,16.0
3984,25.0
3985,19.0
3986,14.0
3987,25.0
3988,16.0
3989,19.0
3990,22.0
3991,27.0
3992,23.0
3993,20.0
3994,21.0
3995,17.0
3996,16.0
3997,21.0
3998,23.0
3999,22.0
4000,21.0
4001,17.0
4002,21.0
4003,20.0
4004,20.0
4005,21.0
4006,21.0
4007,17.0
4008,23.0
4009,24.0
4010,20.0
4011,18.0
4012,23.0
4013,18.0
4014,18.0
4015,24.0
4016,24.0
4017,23.0
4018,28.0
4019,17.0
4020,24.0
4021,28.0
4022,17.0
4023,20.0
4024,19.0
4025,28.0
4026,20.0
4027,15.0
4028,24.0
4029,23.0
4030,18.0
4031,17.0
4032,18.0
4033,23.0
4034,18.0
4035,25.0
4036,22.0
4037,18.0
4038,27.0
4039,22.0
4040,25.0
4041,20.0
4042,17.0
4043,17.0
4044,23.0
4045,24.0
4046,24.0
4047,19.0
4048,22.0
4049,24.0
4050,19.0
4051,22.0
4052,21.0
4053,21.0
4054,19.0
4055,23.0
4056,23.0
4057,20.0
4058,16.0
4059,24.0
4060,23.0
4061,29.0
4062,19.0
4063,17.0
4064,24.0
4065,17.0
4066,26.0
4067,21.0
4068,24.0
4069,16.0
4070,23.0
4071,26.0
4072,25.0
4073,15.0
4074,21.0
4075,23.0
4076,16.0
4077,27.0
4078,28.0
4079,16.0
4080,32.0
4081,22.0
4082,26.0
4083,19.0
4084,16.0
4085,32.0
4086,19.0
4087,16.0
4088,31.0
4089,16.0
4090,27.0
4091,18.0
4092,31.0
4093,16.0
4094,27.0
4095,16.0
4096,31.0
4097,16.0
4098,29.0
4099,27.0
4100,17.0
4101,16.0
4102,24.0
4103,24.0
4104,13.0
4105,23.0
4106,18.0
4107,17.0
4108,13.0
4109,18.0
4110,22.0
4111,13.0
4112,19.0
4113,19.0
4114,18.0
4115,25.0
4116,12.0
4117,19.0
4118,12.0
4119,16.0
4120,23.0
4121,12.0
4122,17.0
4123,14.0
4124,12.0
4125,14.0
4126,16.0
4127,12.0
4128,25.0
4129,12.0
4130,17.0
4131,14.0
4132,25.0
4133,17.0
4134,12.0
4135,18.0
4136,25.0
4137,12.0
